PLAYER_ID,GAME_ID,WL,MIN,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,TEAM_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,POSS,PIE
101236,21301226,L,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,-6.0,1610612761,81.5,107.7,-26.2,0.0,0.0,0.0,0.0,0.077,0.03,100.0,0.0,0.0,0.059000000000000004,96.73,27,-0.027999999999999997
101236,21301198,W,14,0.33299999999999996,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,2,-2.0,1610612761,96.2,100.0,-3.8,0.0,0.0,0.0,0.111,0.4,0.263,0.0,0.33299999999999996,0.33299999999999996,0.09699999999999999,90.32,26,0.209
101236,21301177,L,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,-5.0,1610612761,100.0,145.5,-45.5,0.0,0.0,0.0,0.0,0.33299999999999996,0.111,0.0,0.0,0.0,0.0,80.41,11,-0.05
101236,21301164,W,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,-3.0,1610612761,93.8,120.0,-26.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.059000000000000004,100.31,16,-0.049
101236,21301148,W,16,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,0,-5.0,1610612761,120.7,129.0,-8.3,0.083,1.0,25.0,0.067,0.188,0.129,25.0,0.0,0.0,0.086,91.1,29,-0.019
101236,21301131,W,17,0.75,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,6,1.0,1610612761,96.9,96.8,0.1,0.222,0.0,33.3,0.0,0.136,0.083,0.0,0.75,0.75,0.111,88.0,32,0.22
101236,21301105,L,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1610612761,111.1,63.6,47.5,0.0,0.0,0.0,0.0,0.16699999999999998,0.1,0.0,0.0,0.0,0.0,82.52,9,0.087
101236,21301096,W,10,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,-5.0,1610612761,100.0,127.8,-27.8,0.16699999999999998,0.0,33.3,0.125,0.4,0.231,0.0,0.0,0.0,0.095,90.16,18,0.015
101236,21301076,W,27,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,3.0,6,15.0,1610612761,118.2,92.6,25.6,0.091,1.0,28.6,0.0,0.125,0.057999999999999996,28.6,1.0,1.0,0.077,96.5,55,0.09
101236,21301063,W,27,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,0,3.0,1610612761,102.0,94.2,7.7,0.048,1.0,16.7,0.12,0.1,0.109,16.7,0.0,0.0,0.08199999999999999,91.74,51,0.013000000000000001
101236,21301057,L,15,0.5,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,6,17.0,1610612761,160.0,106.9,53.1,0.0,0.0,0.0,0.071,0.25,0.154,0.0,0.5,0.615,0.147,92.05,30,0.08
101236,21301040,W,12,0.667,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,4,16.0,1610612761,126.9,70.8,56.1,0.222,0.0,40.0,0.0,0.231,0.125,0.0,0.667,0.667,0.107,102.13,26,0.213
101236,21301012,W,18,0.33299999999999996,0.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,5,-2.0,1610612761,106.5,112.9,-6.5,0.25,0.0,25.0,0.21100000000000002,0.28600000000000003,0.242,0.0,0.33299999999999996,0.38799999999999996,0.158,84.79,31,0.127
101236,21301004,L,17,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,2,-4.0,1610612761,127.8,147.1,-19.3,0.0,0.0,0.0,0.0,0.182,0.091,50.0,1.0,1.0,0.053,98.63,36,-0.012
101236,21300988,L,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,-4.0,1610612761,125.0,155.6,-30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.111,95.63,8,0.0
101236,21300974,W,7,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2,-3.0,1610612761,75.0,100.0,-25.0,0.0,0.0,0.0,0.0,0.28600000000000003,0.222,50.0,1.0,1.0,0.11800000000000001,112.64,16,0.053
101236,21300960,W,18,0.0,0.0,0.0,3.0,5.0,2.0,2.0,0.0,1.0,0.0,0,-7.0,1610612761,71.1,89.5,-18.4,0.2,2.0,33.3,0.136,0.278,0.2,16.7,0.0,0.0,0.08199999999999999,99.76,38,0.191
101236,21300944,L,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1610612761,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.111,50.0,1.0,1.0,0.14300000000000002,90.84,14,0.08
101236,21300940,W,12,0.33299999999999996,0.0,0.5,2.0,1.0,1.0,0.0,0.0,2.0,1.0,3,1.0,1610612761,118.2,108.7,9.5,0.16699999999999998,0.5,14.3,0.182,0.071,0.12,28.6,0.33299999999999996,0.387,0.214,89.63,22,0.0
101236,21300919,W,11,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0,9.0,1610612761,100.0,57.1,42.9,0.0,0.0,0.0,0.0,0.364,0.222,0.0,0.0,0.0,0.045,93.33,21,0.146
101236,21300864,L,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1610612761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8,1,0.0
101236,21300836,W,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-1.0,1610612761,90.9,100.0,-9.1,0.0,0.0,0.0,0.0,0.14300000000000002,0.077,0.0,0.0,0.0,0.0,89.24,11,0.083
101236,21300779,W,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0.0,1610612761,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,0.4,100.0,5,0.11800000000000001
101236,21300765,W,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0,-16.0,1610612761,28.6,153.8,-125.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,94.3,14,0.0
101236,21300748,L,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,-4.0,1610612761,66.7,133.3,-66.7,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,99.31,6,-0.1
101236,21300735,L,17,0.667,0.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,6.0,5,-1.0,1610612761,117.1,117.1,0.0,0.25,0.0,42.9,0.11800000000000001,0.17600000000000002,0.147,0.0,0.667,0.727,0.10300000000000001,96.7,35,0.139
101236,21300719,W,16,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,4,-4.0,1610612761,103.6,117.9,-14.3,0.0,0.0,0.0,0.111,0.1,0.107,33.3,1.0,1.0,0.08800000000000001,82.62,28,0.078
101236,21300707,L,13,0.33299999999999996,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2,16.0,1610612761,132.1,84.0,48.1,0.154,0.0,40.0,0.154,0.077,0.115,0.0,0.33299999999999996,0.33299999999999996,0.08800000000000001,95.33,28,0.044000000000000004
101236,21300694,W,12,0.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2,-4.0,1610612761,88.5,103.8,-15.4,0.125,0.0,33.3,0.0,0.2,0.08,0.0,0.5,0.5,0.069,103.24,26,0.04
101236,21300676,W,12,0.16699999999999998,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,2,7.0,1610612761,120.8,81.5,39.4,0.111,0.0,14.3,0.231,0.28600000000000003,0.259,0.0,0.16699999999999998,0.16699999999999998,0.214,99.36,24,0.054000000000000006
101236,21300663,W,12,0.5,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,2,-5.0,1610612761,87.5,100.0,-12.5,0.14300000000000002,0.5,16.7,0.16699999999999998,0.3,0.22699999999999998,33.3,0.5,0.34700000000000003,0.185,96.64,24,-0.026000000000000002
101236,21300647,L,13,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,2,-7.0,1610612761,115.4,142.3,-26.9,0.0,0.0,0.0,0.071,0.5,0.22699999999999998,33.3,0.0,0.532,0.09699999999999999,95.4,26,0.025
101236,21300634,W,23,0.25,0.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,4.0,2,9.0,1610612761,107.0,82.2,24.8,0.059000000000000004,1.0,16.7,0.13,0.20800000000000002,0.17,16.7,0.25,0.25,0.1,93.64,43,0.028999999999999998
101236,21300624,W,17,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,2.0,0,18.0,1610612761,134.5,67.7,66.7,0.071,0.0,100.0,0.077,0.28600000000000003,0.185,0.0,0.0,0.0,0.0,87.25,29,0.14
